SUBJ ID;EXPERIMENT;Baseline;EV;EUT;SEM;SEU;PT-Edit1;PT-Edit2;CPT-TK;CPT-LBW;CPT-Prelec;Dual-1;Dual-2;Regret-Bell;Regret-LS;Salience;Aspiration;Below-mean Semivariance;Certainty Equivalence;CoefVar;DFT;Distracted DFT;Disappointment-Bell;Disappointment-LS1;Disappointment-LS2;Disappointment-DC1;Disappointment-DC2;Dual System-M;Dual System-LOB;Mean Alpha-target;Mean Below-target;Mean StdDev;Mean Target Semivariance;Mean Variance;Noisy Retrieval;Subjective Expected Pleasure;Odds-based SWU;UWS;Variance Skewness;Venture;RAM;TAX;Heuristic BTA;Heuristic CC;Heuristic EP;Heuristic RELM;Heuristic LL;Heuristic LEPE;Heuristic LPE;Heuristic Minimax;Heuristic Minimax Regret;Heuristic ML;Heuristic MPW;Heuristic Priority;Heuristic Similarity-Leland
250;Pachur18_e1_session1;126.1527869;113.225274;111.2346188;112.5324904;98.74252071;103.079795;109.220562;102.5564199;103.9312814;103.9460979;112.4555707;116.6254701;128.235217;124.0490723;116.547571;120.1677167;114.7524309;113.6068653;165.2103587;126.0336673;109.7128466;116.3042354;116.2737662;108.3573426;122.3023378;122.5069346;100.0877578;98.57727211;120.4401706;117.2671022;115.5314043;119.5668416;116.7199755;94.06641261;134.4412888;97.05251792;118.9650585;121.230835;108.1599302;105.8262804;101.5633774;126.716565;121.4705756;126.1818798;114.454199;130.6636464;130.6636464;128.1797987;127.0392539;126.1818798;129.7519765;126.7764286;124.7869295;118.8716508
251;Pachur18_e1_session1;126.1527869;76.87499901;72.25210445;78.55050586;67.55022228;66.47637791;73.85950131;67.49908981;74.66921341;71.76893836;75.40793139;88.95867285;93.41506526;86.56511322;72.93156768;72.15924351;71.38189211;89.17158696;103.5667786;87.02476129;68.10259796;72.88627361;81.92581433;68.6976118;85.57122394;83.2133966;79.04392903;70.17312582;79.98795991;77.22321126;73.37159588;80.04188155;75.36009932;65.66226631;98.2741648;63.03936277;77.75864326;79.87095882;77.04093758;78.31782464;67.04842176;122.7106084;125.4009957;125.2309895;71.68206396;129.5810393;128.1797987;127.4690871;129.5502377;125.2309895;125.661556;122.4823337;127.4690871;87.67941656
252;Pachur18_e1_session1;126.1527869;111.8578349;106.0069441;113.7893746;104.7273326;113.8782375;122.0075809;109.2813467;117.8106097;116.6929989;113.4153593;117.7282075;125.5661822;119.3814615;110.18374;116.3474494;114.0992246;115.0368007;124.6548134;115.5310672;107.0030047;115.6619748;113.9883229;107.6423921;121.7606817;119.9632666;113.6521642;103.1359122;120.5882378;118.0945008;115.4378429;120.4056254;115.4837102;98.62505266;134.8423268;100.4905292;114.7867022;119.9945697;116.4964094;116.4956252;104.9725455;122.7106084;126.9258676;126.1818798;110.2758427;130.6503126;129.3307188;129.7720797;129.0588716;126.1818798;129.3006131;128.3193887;127.4690871;116.6857361
253;Pachur18_e1_session1;126.1527869;124.1839076;125.634896;125.8465281;127.8160006;135.8105292;137.2769249;131.2141377;138.5539116;136.4924148;128.7230264;130.1784398;139.1264625;141.4760728;135.7117626;134.2191495;128.6947671;124.7463392;121.7206017;128.1605723;128.6518478;125.7902357;127.2128202;128.299319;137.9187065;137.8307008;129.0963626;131.0961605;134.3732236;133.2056267;128.6947671;133.2056267;128.6947671;126.585301;150.3003724;125.4435415;128.5424078;131.4778962;135.6107226;136.5608373;129.954401;126.716565;128.1777295;127.8040262;124.0315483;130.5436143;124.7869295;123.7064014;130.6636464;127.8040262;130.6524102;130.4730981;130.6636464;130.1713181
254;Pachur18_e1_session1;126.1527869;79.83888319;84.3497427;84.3497427;93.37146171;97.88232122;97.88232122;97.88232122;106.9040677;104.5532726;105.1871491;113.3854428;92.42476629;96.93562579;80.74456899;93.37387929;84.3497427;104.0651396;79.2799985;88.9727025;93.483562;84.1652298;84.89373502;89.40459453;94.02699273;98.53785224;88.86060221;93.37146171;88.86301978;88.48797198;84.3497427;88.71377472;84.3497427;88.86060221;107.0796809;88.86060221;84.72108489;88.68560198;106.6851699;114.2088681;92.46844081;128.1617169;128.1777295;129.9515958;81.25141211;127.6433193;122.5307735;125.773536;130.6636464;129.9515958;104.5377318;98.83407754;130.6636464;105.1203316
255;Pachur18_e1_session1;126.1527869;102.6871311;105.9651924;101.2641374;104.7404106;115.5896072;117.0800318;110.759384;118.3721655;117.1554151;113.8553243;120.3425818;110.7219878;112.7379966;113.9906615;118.811642;107.1979906;104.6808478;100.1122894;118.2625325;113.163647;106.9082368;106.1530164;107.9787328;115.2630175;116.0995055;104.6571431;104.9692115;115.2672278;111.7088501;107.1979906;111.7088501;107.1979906;100.458352;126.5758533;101.7493814;106.9714229;109.9761021;114.8390014;121.8862944;106.2602409;122.7106084;123.5888053;125.2309895;102.0581955;130.6636464;127.4690871;122.5307735;130.48581;125.2309895;127.3964156;124.8339927;129.3307188;121.1996701
256;Pachur18_e1_session1;126.1527869;117.0029562;121.5138157;104.0391794;113.0608984;131.7782182;131.7782191;129.8865208;121.9701404;114.0292906;126.2048724;129.107359;124.4159886;129.8762864;128.1440252;124.5562968;121.5138157;101.7121452;140.4952546;127.3083809;103.7115043;117.2248923;116.3958705;120.90673;126.9427378;131.4535973;106.9814497;111.4923092;120.0454373;126.0246752;121.5138157;126.0246752;121.5138157;106.9814497;137.5743351;108.5500389;122.1736193;120.5387493;136.4728806;129.7732419;113.0608984;120.0766914;112.9875998;101.2442697;117.6627598;130.6636464;116.8488616;107.4015079;130.6636464;101.2442697;130.1125155;128.3193887;130.6526571;140.2121326
257;Pachur18_e1_session1;126.1527869;107.0036318;108.8278235;109.6255742;109.2197774;114.1935959;115.5310317;116.1825833;121.997024;122.3352185;100.0673033;104.895553;122.3016448;123.304917;115.7438966;118.7910011;100.2673347;116.5346563;147.0998616;116.4375075;120.948367;105.4098062;112.7173658;111.4819004;115.7753996;119.4170563;115.0817923;116.9810875;111.2256267;108.9874536;105.3669954;107.0077998;103.3794668;112.470228;124.6837397;108.8953125;113.0044755;107.8903263;120.3017132;107.0017015;110.708431;130.0458109;129.9031451;129.0588716;108.493616;130.0093612;130.3887827;130.5647273;130.2633495;129.0588716;130.1125155;128.9434816;130.1246525;124.2631193
258;Pachur18_e1_session1;126.1527869;93.7366413;96.70750629;98.21051234;105.3407331;109.2990167;109.7644684;108.8729147;117.4623149;117.0384089;107.6291481;114.9600839;111.0786221;113.1240264;106.0669146;107.1572261;97.42980571;108.0576746;116.4953048;113.2269069;103.9725829;98.24675566;102.2322676;104.9382209;96.41581131;98.64602142;101.6458245;104.7552611;98.02092961;101.2742878;98.19899557;100.4265962;97.74606386;100.2444016;114.4155497;100.8298736;96.88950648;102.2569234;118.890018;116.6508671;105.3407331;130.0458109;123.5888053;127.8040262;95.9887634;130.0093612;125.773536;122.5307735;130.6191983;127.8040262;119.6362164;108.6872243;130.5647273;114.9798728
259;Pachur18_e1_session1;126.1527869;95.75498603;98.75309058;100.2658455;104.7753635;112.2857145;110.250699;112.2856696;121.0750879;120.6504242;111.7582831;117.1670584;109.0298243;111.3928498;109.7196468;109.9864686;100.2658455;120.994847;106.4120445;108.9198646;113.4307241;100.1521067;93.68361116;98.19447067;113.0302105;114.8947426;104.680868;107.7748096;108.5065767;104.7043188;100.2658455;104.6310858;100.2658455;103.2639501;128.4335668;103.2639501;100.9366676;104.7572125;121.0663554;120.7745124;107.7748096;130.5096481;129.9031451;130.6636464;101.1850187;120.7219879;124.7869295;123.7064014;130.6636464;130.6636464;118.130658;114.7242109;130.6636464;112.1349852
260;Pachur18_e1_session1;126.1527869;113.9425349;115.2234983;118.4533944;123.8437706;128.7560768;127.9486889;128.6338816;137.5289415;135.7637525;117.1080318;119.7726194;130.4455924;129.934229;124.9692444;124.1395836;117.7186873;125.6626892;124.8043914;118.2908362;122.8016957;118.0483508;120.1543532;123.081952;128.7630615;126.816877;122.9198052;124.2452173;119.6287246;121.6122829;117.5830378;122.1107588;117.5105629;119.7343578;145.7040771;119.7343578;118.3314775;122.0214224;137.2779754;125.9890449;121.9912914;129.266472;130.6333387;130.6636464;113.820618;122.1686945;129.7720797;130.1246525;130.6636464;130.6636464;122.3421261;123.7100223;130.6636464;126.1996669
261;Pachur18_e1_session1;126.1527869;82.25008783;86.24208554;86.32570958;93.71073024;96.33952279;96.34832648;87.35780891;91.87106411;86.34919857;118.8046307;126.2123137;92.07123871;95.46999221;94.76122729;69.64896101;86.76094733;101.8609905;95.99962838;95.76292315;100.2737827;71.18037281;87.5274027;91.55791827;81.69740026;80.68112814;90.5193488;93.85071903;71.1460915;91.27180684;86.76094733;91.27180684;86.76094733;89.33985952;94.23478774;89.97825844;84.81917454;78.41321558;98.91199589;127.8263497;94.48911795;126.716565;128.1777295;126.1818798;89.48528243;128.3988919;109.5118948;102.8280134;130.6636464;126.1818798;122.3421261;118.159733;130.6636464;101.7412596
262;Pachur18_e1_session1;126.1527869;127.5577337;128.2669367;131.3203868;133.0258078;136.9908744;140.2294891;128.5661326;131.0797593;130.9341414;130.3522404;130.6636464;145.5017902;146.2987026;139.2990589;138.8640569;132.0685932;127.3840177;124.6680186;128.3793185;132.7800025;128.0756221;135.2741511;134.3442032;131.5666693;131.5849308;130.3650605;132.3470729;137.4899538;136.5794527;132.0685932;136.5794527;132.0685932;127.8362134;149.6101073;128.6015633;130.7652636;134.9898254;148.1804956;137.5146973;133.1124228;120.0766914;129.9031451;130.6636464;126.2672279;130.6503126;130.1246525;128.8001346;130.6636464;130.6636464;130.6636464;130.6636464;130.6636464;135.8709494
263;Pachur18_e1_session1;126.1527869;102.010174;91.225676;105.4849424;93.53995091;101.4085185;115.0974629;95.05588594;102.2132695;98.5533076;115.1863049;121.464639;113.1469282;99.39371865;102.1836889;100.1932772;106.5210335;112.5890585;100.6184256;114.4111442;112.409419;105.7716974;107.7628672;93.61437385;111.5491602;101.8150229;104.8729531;95.10688482;110.3920926;110.8585973;106.5210335;111.031893;106.5210335;90.59602531;124.3448417;89.0290914;109.962878;110.241088;103.565847;119.6263195;93.53995091;116.9447901;129.1674573;129.5502377;105.3378762;128.3988919;127.4690871;124.7869295;130.6636464;129.5502377;130.1125155;130.2347098;130.6636464;112.9986402
264;Pachur18_e1_session1;126.1527869;111.5139295;112.1659651;116.024789;121.1816793;122.5501107;123.5982766;116.9044717;125.4182287;125.1578469;103.0085261;103.8249855;127.6767941;126.2246236;122.8073594;114.0632271;107.6698139;121.2683317;136.8962032;106.8677309;111.3785904;106.9114159;120.4478258;121.1842285;120.1366226;123.0476976;120.0136562;120.8927741;114.2095997;111.1619266;108.7654379;114.3105789;106.6243504;116.3819146;138.1800606;116.6708198;107.0852582;111.1352099;117.8405969;110.6866032;121.1816793;126.716565;130.3905422;129.0588716;101.6275593;130.0093612;130.6636464;130.6526571;130.2633495;129.0588716;124.6518336;125.8556977;127.4690871;124.8694811
265;Pachur18_e1_session1;126.1527869;117.1199519;121.6308114;100.429743;108.4402494;121.9898435;121.9898375;109.538503;103.9711933;74.86186853;130.3878422;130.6636464;115.0770335;137.2862914;124.0948811;72.36157575;121.6308114;104.7894784;115.2287036;123.932431;119.1657522;88.63752668;113.9267046;118.4375857;94.5845691;99.09542861;103.6973212;108.2081807;68.27801468;126.1416709;121.6308114;126.1416709;121.6308114;103.6973212;89.58448172;104.9406025;118.0747211;98.19454477;135.8077574;135.9859468;109.451462;126.716565;100.0056361;110.2818847;113.5638616;130.6636464;107.4015079;48.73546246;130.6636464;110.2818847;125.661556;121.1493003;130.6636464;132.1482779
266;Pachur18_e1_session1;126.1527869;95.80432858;95.20040599;100.314476;103.5704244;108.4752698;113.8234227;104.0567082;108.7129303;107.7287369;117.9237962;124.1559794;111.9217203;110.2043777;104.7295485;103.7182369;100.3151881;113.2796464;92.7572847;95.86211047;100.0506142;95.84224756;102.7512564;101.8928066;103.7571707;95.7521731;103.679046;102.8856382;103.2677644;104.8260476;100.3151881;104.8260476;100.3151881;98.37477868;122.221869;99.32606541;96.86242521;97.49036178;108.9377302;126.421064;103.8369249;128.1617169;129.9031451;128.4769997;91.1720021;128.3988919;121.2587355;122.5307735;130.6636464;128.4769997;124.6518336;125.8556977;130.6636464;114.0130281
267;Pachur18_e1_session1;126.1527869;115.901139;119.9108439;120.4119985;128.9324907;133.3892657;133.1819127;133.1432789;141.4269222;141.0273212;120.649147;123.2560531;130.8857841;134.4884682;127.1108064;129.7111251;120.1769008;123.0011565;125.531475;116.5960054;118.3280293;120.4113765;123.5005943;127.9210385;129.5705663;133.7842809;124.75922;128.9325629;126.2799139;124.9116205;120.4119985;124.922858;120.0257919;124.4217034;145.1237219;124.4216312;116.5145136;124.5366514;141.788205;129.670866;128.9324907;129.266472;129.9031451;129.5502377;112.0036541;129.0444786;127.4690871;126.6672757;130.6636464;129.5502377;129.7519765;127.597326;130.6636464;129.9084363
268;Pachur18_e1_session1;126.1527869;111.8578349;104.9696343;115.4379585;107.8619653;111.9004221;121.1276595;110.3315524;119.105292;118.8244606;108.6343641;111.8129678;129.8799064;122.3976227;108.7757503;112.2966738;113.9754405;115.7129791;150.1675053;119.6513623;118.0581501;112.7846303;119.869201;110.1996073;123.037273;119.4981967;111.8343368;106.3518043;118.1093364;115.9432508;112.6997619;117.4482171;114.3328471;101.8409448;140.9248313;103.3511058;117.6076469;118.8437066;115.6435413;110.1270706;107.7954409;124.9095897;126.9258676;127.8040262;113.0967874;130.3300657;128.8001346;129.3307188;129.5502377;127.8040262;129.3006131;127.597326;126.6672757;114.997553
269;Pachur18_e1_session1;126.1527869;68.57000688;66.01590812;72.67593302;71.70325115;73.62908731;81.36101638;73.85162715;82.68856024;82.81648906;85.17228052;98.46815313;84.66033999;81.70024931;74.82176478;77.10685565;69.11150761;94.24513181;90.40162456;89.17274309;75.0944475;70.5841004;71.5072859;69.98614201;78.3999649;78.81066257;76.97746388;72.12011334;74.00014806;70.19437528;70.17390372;74.33509026;70.38281657;67.60925383;90.8447709;67.19239164;77.16297254;74.89367608;86.33561189;92.78075373;71.66022566;122.7106084;126.9258676;127.0392539;77.1077719;128.3988919;126.6672757;125.773536;130.6636464;127.0392539;123.5457797;118.159733;130.3887827;80.44680321
270;Pachur18_e1_session1;126.1527869;66.55265052;71.06229908;58.13577442;63.78911588;71.66613423;71.90072193;72.60855916;76.95703792;58.96493758;88.99433855;104.194612;73.89292504;76.27792391;79.23472492;82.60463219;69.53304877;69.54482167;79.1744507;82.40456777;73.42104498;70.55958828;58.77989918;61.10861365;77.40994276;81.88424784;67.14084948;69.75474049;78.10329628;74.92639683;70.89671165;75.47708535;71.0534933;65.24388099;80.42474824;59.27825637;68.6820559;75.56435281;79.10157466;96.59311641;63.78911588;120.0766914;121.4705756;119.033125;63.62735385;130.6503126;119.8888354;118.4194678;130.6191983;119.033125;122.3421261;121.1493003;129.7720797;94.71341305
271;Pachur18_e1_session1;126.1527869;106.4274981;110.9383576;109.7726704;118.0434067;124.0507574;124.0510655;122.8857436;128.2044106;110.5086728;126.2341297;129.6363777;118.0115449;122.5224044;109.3259033;108.6689113;110.9383576;111.9274922;105.0872004;118.319676;122.8305355;96.31129416;113.9774821;118.4883416;94.45830171;101.1750803;113.3011907;117.8120502;102.6411058;115.4492171;110.9383576;115.4492171;110.9383576;113.3011907;115.9126084;114.2835299;113.3572813;96.58464681;130.0014746;135.2558487;118.7943894;128.1617169;130.3905422;128.4769997;108.8464218;130.0093612;111.5090725;113.3959246;130.6636464;128.4769997;119.6362164;123.7100223;130.6636464;132.1482779
272;Pachur18_e1_session1;126.1527869;127.5616974;125.3503635;132.0725569;130.1161624;138.8404591;143.925343;135.2730452;143.1891366;140.194917;128.7963249;129.1192224;144.7154242;137.9372062;137.6543857;134.0335274;132.0725569;130.6636464;163.27369;143.493733;148.0045925;132.0694432;134.246321;128.9871421;145.352338;141.1945295;133.4910575;133.4303315;139.6239569;136.5834164;132.0725569;136.5834164;132.0546367;128.919472;163.2263678;129.861223;132.9790807;136.5654962;144.5086633;133.5443647;134.1489712;130.6636464;130.6636464;130.6636464;128.8638749;129.5810393;129.3307188;130.3887827;130.6636464;130.6636464;129.3006131;130.2347098;130.6636464;142.6952716
273;Pachur18_e1_session2;126.1527869;98.22296729;100.5269576;102.3654733;107.9785128;111.1390899;113.9843396;110.7392491;116.1443476;116.5622242;94.91862798;101.2523832;116.2384362;118.3738181;110.7129543;105.036443;100.4638468;109.7661775;119.0033568;107.2905436;104.8295973;97.31211415;106.8074908;107.9339481;108.3673893;111.7255239;105.7518603;108.7202286;102.3459362;102.0855446;96.93641686;105.3096369;100.4165846;104.2093691;125.3590191;103.4676533;100.6130925;104.9274441;119.2938297;103.4142144;107.4929138;124.9095897;126.9258676;126.1818798;95.49449125;130.0093612;128.8001346;129.3307188;129.5502377;126.1818798;125.661556;123.7100223;130.1246525;114.9798728
274;Pachur18_e1_session2;126.1527869;130.087349;133.3601227;129.3968552;132.901754;130.5445842;130.5445842;124.1967644;131.1258868;131.0202445;127.0696495;126.9462109;145.3343826;148.2786843;138.4567623;134.2219132;126.5331676;126.0049475;152.887949;131.9017974;126.2208536;130.5309965;133.2311144;134.5791268;124.6004059;129.1112654;130.6690472;133.1654908;130.2412476;125.4180441;128.1408083;126.8809668;128.970174;128.6546313;138.2022994;128.3908945;133.7180872;133.4810336;135.768213;120.7632335;124.1875988;120.0766914;123.5888053;126.1818798;129.2072277;130.6636464;130.6636464;130.6636464;114.1048399;126.1818798;130.3825995;130.6160228;119.8888354;139.1565403
275;Pachur18_e1_session2;126.1527869;111.7188085;116.062876;115.2417029;123.580337;115.5313881;115.4125269;117.5933204;118.4658412;111.6536908;87.4895927;86.81498918;124.5202093;127.8037101;121.9977349;105.3159644;95.47996518;117.7346506;186.2476101;108.3664353;112.8772948;91.31881559;116.0009128;119.4327605;99.80631359;104.3171731;116.7360877;125.0845951;100.5531176;97.92559698;92.17694957;104.3664896;101.3411743;120.5737356;113.5343307;119.0694775;109.0578729;105.8520338;123.0237259;94.73645109;114.8286257;130.6636464;128.1777295;130.48581;103.2185031;130.3300657;130.6636464;130.6636464;124.1855509;130.48581;128.1234498;124.8339927;122.5307735;130.3209429
276;Pachur18_e1_session2;126.1527869;85.6763169;87.11770101;90.1871764;92.9051935;91.41872819;96.63190974;91.41872459;93.6138568;91.72970791;71.2967856;75.24531836;96.29689558;94.12283406;97.41677247;79.8682918;78.17526692;117.837122;126.4611601;98.52776863;100.6494978;69.77877792;88.049467;91.16599429;80.91038839;84.22066424;94.69803591;96.13942002;77.26426548;75.02817579;71.51465791;74.67443202;70.92248597;91.62856052;97.32251092;91.62856052;89.92462907;75.43334548;86.58458413;78.99350175;95.46058632;130.5096481;128.1777295;130.6636464;85.23120594;127.6433193;130.6526571;130.1246525;129.0588716;130.6636464;108.9935622;106.4258166;129.3307188;101.4771705
277;Pachur18_e1_session2;126.1527869;90.70762215;89.29819855;94.62382376;96.17397332;100.6293152;105.8950824;99.82612277;107.8569645;107.3651182;102.6461905;110.612963;103.260464;94.97971964;101.0533349;99.51932934;95.1745017;105.6329807;83.28592107;89.04118146;93.31203843;94.89627409;98.79596799;96.45823774;105.5053942;101.2307201;99.54904946;96.52924428;101.2312399;98.86389901;95.20121786;99.6426882;95.21848166;92.01838477;117.0521918;91.66311381;89.04419059;99.72694579;107.6458299;111.062389;95.77815427;126.716565;125.4009957;127.0392539;83.74588249;130.6503126;123.7064014;122.5307735;130.6636464;127.0392539;114.8047265;116.4989326;130.5647273;110.8636728
